Sample	Gene	Identity(%)	Coverage	Subject	AlignLen
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	eae	100.0	1.0	NZ_CP074826.1	91
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	espK	99.43	1.0	NZ_CP074826.1	176
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	espN	100.0	1.0	NZ_CP074826.1	181
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	espV	98.88	1.0	NZ_CP074826.1	178
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	stx1	100.0	1.0	NZ_CP074826.1	112
GCF_048569055.1_GCF_048569055.1_ASM4856905v1_genomic_hits	ureD	100.0	1.0	NZ_CP074826.1	188
GCF_048569065.1_GCF_048569065.1_ASM4856906v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074830.1	200
GCF_048569065.1_GCF_048569065.1_ASM4856906v1_genomic_hits	eae	100.0	1.0	NZ_CP074830.1	91
GCF_048569065.1_GCF_048569065.1_ASM4856906v1_genomic_hits	espK	99.43	1.0	NZ_CP074830.1	176
GCF_048569065.1_GCF_048569065.1_ASM4856906v1_genomic_hits	stx2	100.0	1.0	NZ_CP074830.1	83
GCF_048569065.1_GCF_048569065.1_ASM4856906v1_genomic_hits	ureD	99.47	1.0	NZ_CP074830.1	188
GCF_048569075.1_GCF_048569075.1_ASM4856907v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074835.1	200
GCF_048569075.1_GCF_048569075.1_ASM4856907v1_genomic_hits	eae	100.0	1.0	NZ_CP074835.1	91
GCF_048569075.1_GCF_048569075.1_ASM4856907v1_genomic_hits	espK	99.43	1.0	NZ_CP074835.1	176
GCF_048569075.1_GCF_048569075.1_ASM4856907v1_genomic_hits	stx2	100.0	1.0	NZ_CP074835.1	83
GCF_048569075.1_GCF_048569075.1_ASM4856907v1_genomic_hits	ureD	99.47	1.0	NZ_CP074835.1	188
GCF_048571285.1_GCF_048571285.1_ASM4857128v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074849.1	200
GCF_048571285.1_GCF_048571285.1_ASM4857128v1_genomic_hits	eae	100.0	1.0	NZ_CP074849.1	91
GCF_048571285.1_GCF_048571285.1_ASM4857128v1_genomic_hits	espK	99.43	1.0	NZ_CP074849.1	176
GCF_048571285.1_GCF_048571285.1_ASM4857128v1_genomic_hits	ureD	99.47	1.0	NZ_CP074849.1	188
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074839.1	200
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	eae	100.0	1.0	NZ_CP074839.1	91
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	espK	99.43	1.0	NZ_CP074839.1	176
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	espN	100.0	1.0	NZ_CP074839.1	181
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	espV	98.88	1.0	NZ_CP074839.1	178
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	stx1	100.0	1.0	NZ_CP074839.1	112
GCF_048571295.1_GCF_048571295.1_ASM4857129v1_genomic_hits	ureD	100.0	1.0	NZ_CP074839.1	188
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074845.1	200
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	eae	100.0	1.0	NZ_CP074845.1	91
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	espK	99.43	1.0	NZ_CP074845.1	176
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	espN	100.0	1.0	NZ_CP074845.1	181
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	espV	98.88	1.0	NZ_CP074845.1	178
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	stx1	100.0	1.0	NZ_CP074845.1	112
GCF_048571305.1_GCF_048571305.1_ASM4857130v1_genomic_hits	ureD	100.0	1.0	NZ_CP074845.1	188
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074853.1	200
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	eae	100.0	1.0	NZ_CP074853.1	91
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	espK	99.43	1.0	NZ_CP074853.1	176
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	espN	100.0	1.0	NZ_CP074853.1	181
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	espV	98.88	1.0	NZ_CP074853.1	178
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	stx1	100.0	1.0	NZ_CP074853.1	112
GCF_048571315.1_GCF_048571315.1_ASM4857131v1_genomic_hits	ureD	100.0	1.0	NZ_CP074853.1	188
GCF_048571325.1_GCF_048571325.1_ASM4857132v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074856.1	200
GCF_048571325.1_GCF_048571325.1_ASM4857132v1_genomic_hits	eae	100.0	1.0	NZ_CP074856.1	91
GCF_048571325.1_GCF_048571325.1_ASM4857132v1_genomic_hits	espK	99.43	1.0	NZ_CP074856.1	176
GCF_048571325.1_GCF_048571325.1_ASM4857132v1_genomic_hits	stx2	100.0	1.0	NZ_CP074856.1	83
GCF_048571325.1_GCF_048571325.1_ASM4857132v1_genomic_hits	ureD	99.47	1.0	NZ_CP074856.1	188
GCF_048571335.1_GCF_048571335.1_ASM4857133v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074859.1	200
GCF_048571335.1_GCF_048571335.1_ASM4857133v1_genomic_hits	eae	100.0	1.0	NZ_CP074859.1	91
GCF_048571335.1_GCF_048571335.1_ASM4857133v1_genomic_hits	espK	99.43	1.0	NZ_CP074859.1	176
GCF_048571335.1_GCF_048571335.1_ASM4857133v1_genomic_hits	stx2	100.0	1.0	NZ_CP074859.1	83
GCF_048571335.1_GCF_048571335.1_ASM4857133v1_genomic_hits	ureD	99.47	1.0	NZ_CP074859.1	188
GCF_048571345.1_GCF_048571345.1_ASM4857134v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074861.1	200
GCF_048571345.1_GCF_048571345.1_ASM4857134v1_genomic_hits	eae	100.0	1.0	NZ_CP074861.1	91
GCF_048571345.1_GCF_048571345.1_ASM4857134v1_genomic_hits	espK	99.43	1.0	NZ_CP074861.1	176
GCF_048571345.1_GCF_048571345.1_ASM4857134v1_genomic_hits	stx2	100.0	1.0	NZ_CP074861.1	83
GCF_048571345.1_GCF_048571345.1_ASM4857134v1_genomic_hits	ureD	99.47	1.0	NZ_CP074861.1	188
GCF_048571355.1_GCF_048571355.1_ASM4857135v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074863.1	200
GCF_048571355.1_GCF_048571355.1_ASM4857135v1_genomic_hits	eae	100.0	1.0	NZ_CP074863.1	91
GCF_048571355.1_GCF_048571355.1_ASM4857135v1_genomic_hits	espK	99.43	1.0	NZ_CP074863.1	176
GCF_048571355.1_GCF_048571355.1_ASM4857135v1_genomic_hits	stx2	100.0	1.0	NZ_CP074863.1	83
GCF_048571355.1_GCF_048571355.1_ASM4857135v1_genomic_hits	ureD	99.47	1.0	NZ_CP074863.1	188
GCF_048571365.1_GCF_048571365.1_ASM4857136v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074866.1	200
GCF_048571365.1_GCF_048571365.1_ASM4857136v1_genomic_hits	eae	100.0	1.0	NZ_CP074866.1	91
GCF_048571365.1_GCF_048571365.1_ASM4857136v1_genomic_hits	espK	99.43	1.0	NZ_CP074866.1	176
GCF_048571365.1_GCF_048571365.1_ASM4857136v1_genomic_hits	stx2	100.0	1.0	NZ_CP074866.1	83
GCF_048571365.1_GCF_048571365.1_ASM4857136v1_genomic_hits	ureD	99.47	1.0	NZ_CP074866.1	188
GCF_048571375.1_GCF_048571375.1_ASM4857137v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074872.1	200
GCF_048571375.1_GCF_048571375.1_ASM4857137v1_genomic_hits	eae	100.0	1.0	NZ_CP074872.1	91
GCF_048571375.1_GCF_048571375.1_ASM4857137v1_genomic_hits	espK	99.43	1.0	NZ_CP074872.1	176
GCF_048571375.1_GCF_048571375.1_ASM4857137v1_genomic_hits	stx2	100.0	1.0	NZ_CP074872.1	83
GCF_048571375.1_GCF_048571375.1_ASM4857137v1_genomic_hits	ureD	99.47	1.0	NZ_CP074872.1	188
GCF_048571385.1_GCF_048571385.1_ASM4857138v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074868.1	200
GCF_048571385.1_GCF_048571385.1_ASM4857138v1_genomic_hits	eae	100.0	1.0	NZ_CP074868.1	91
GCF_048571385.1_GCF_048571385.1_ASM4857138v1_genomic_hits	espK	99.43	1.0	NZ_CP074868.1	176
GCF_048571385.1_GCF_048571385.1_ASM4857138v1_genomic_hits	stx2	100.0	1.0	NZ_CP074868.1	83
GCF_048571385.1_GCF_048571385.1_ASM4857138v1_genomic_hits	ureD	99.47	1.0	NZ_CP074868.1	188
GCF_048571395.1_GCF_048571395.1_ASM4857139v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074874.1	200
GCF_048571395.1_GCF_048571395.1_ASM4857139v1_genomic_hits	eae	100.0	1.0	NZ_CP074874.1	91
GCF_048571395.1_GCF_048571395.1_ASM4857139v1_genomic_hits	espK	99.43	1.0	NZ_CP074874.1	176
GCF_048571395.1_GCF_048571395.1_ASM4857139v1_genomic_hits	stx2	100.0	1.0	NZ_CP074874.1	83
GCF_048571395.1_GCF_048571395.1_ASM4857139v1_genomic_hits	ureD	99.47	1.0	NZ_CP074874.1	188
GCF_048571405.1_GCF_048571405.1_ASM4857140v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074876.1	200
GCF_048571405.1_GCF_048571405.1_ASM4857140v1_genomic_hits	eae	100.0	1.0	NZ_CP074876.1	91
GCF_048571405.1_GCF_048571405.1_ASM4857140v1_genomic_hits	espK	99.43	1.0	NZ_CP074876.1	176
GCF_048571405.1_GCF_048571405.1_ASM4857140v1_genomic_hits	stx2	100.0	1.0	NZ_CP074876.1	83
GCF_048571405.1_GCF_048571405.1_ASM4857140v1_genomic_hits	ureD	99.47	1.0	NZ_CP074876.1	188
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074885.1	200
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	eae	100.0	1.0	NZ_CP074885.1	91
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	espK	99.43	1.0	NZ_CP074885.1	176
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	espN	100.0	1.0	NZ_CP074885.1	181
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	espV	98.88	1.0	NZ_CP074885.1	178
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	stx1	100.0	1.0	NZ_CP074885.1	112
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	stx2	100.0	1.0	NZ_CP074885.1	83
GCF_048571415.1_GCF_048571415.1_ASM4857141v1_genomic_hits	ureD	100.0	1.0	NZ_CP074885.1	188
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074890.1	200
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	eae	100.0	1.0	NZ_CP074890.1	91
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	espK	99.43	1.0	NZ_CP074890.1	176
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	espN	100.0	1.0	NZ_CP074890.1	181
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	espV	98.88	1.0	NZ_CP074890.1	178
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	stx1	100.0	1.0	NZ_CP074890.1	112
GCF_048571425.1_GCF_048571425.1_ASM4857142v1_genomic_hits	ureD	100.0	1.0	NZ_CP074890.1	188
GCF_048571435.1_GCF_048571435.1_ASM4857143v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074895.1	200
GCF_048571435.1_GCF_048571435.1_ASM4857143v1_genomic_hits	eae	100.0	1.0	NZ_CP074895.1	91
GCF_048571435.1_GCF_048571435.1_ASM4857143v1_genomic_hits	espK	99.43	1.0	NZ_CP074895.1	176
GCF_048571435.1_GCF_048571435.1_ASM4857143v1_genomic_hits	stx2	100.0	1.0	NZ_CP074895.1	83
GCF_048571435.1_GCF_048571435.1_ASM4857143v1_genomic_hits	ureD	99.47	1.0	NZ_CP074895.1	188
GCF_048571445.1_GCF_048571445.1_ASM4857144v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074898.1	200
GCF_048571445.1_GCF_048571445.1_ASM4857144v1_genomic_hits	eae	100.0	1.0	NZ_CP074898.1	91
GCF_048571445.1_GCF_048571445.1_ASM4857144v1_genomic_hits	espK	99.43	1.0	NZ_CP074898.1	176
GCF_048571445.1_GCF_048571445.1_ASM4857144v1_genomic_hits	stx2	100.0	1.0	NZ_CP074898.1	83
GCF_048571445.1_GCF_048571445.1_ASM4857144v1_genomic_hits	ureD	99.47	1.0	NZ_CP074898.1	188
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074904.1	200
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	eae	100.0	1.0	NZ_CP074904.1	91
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	espK	99.43	1.0	NZ_CP074904.1	176
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	espN	100.0	1.0	NZ_CP074904.1	181
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	espV	98.88	1.0	NZ_CP074904.1	178
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	stx1	100.0	1.0	NZ_CP074904.1	112
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	stx2	100.0	1.0	NZ_CP074904.1	83
GCF_048571455.1_GCF_048571455.1_ASM4857145v1_genomic_hits	ureD	100.0	1.0	NZ_CP074904.1	188
GCF_048571465.1_GCF_048571465.1_ASM4857146v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074909.1	200
GCF_048571465.1_GCF_048571465.1_ASM4857146v1_genomic_hits	eae	100.0	1.0	NZ_CP074909.1	91
GCF_048571465.1_GCF_048571465.1_ASM4857146v1_genomic_hits	espK	99.43	1.0	NZ_CP074909.1	176
GCF_048571465.1_GCF_048571465.1_ASM4857146v1_genomic_hits	stx2	100.0	1.0	NZ_CP074909.1	83
GCF_048571465.1_GCF_048571465.1_ASM4857146v1_genomic_hits	ureD	99.47	1.0	NZ_CP074909.1	188
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074914.1	200
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	eae	100.0	1.0	NZ_CP074914.1	91
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	espK	99.43	1.0	NZ_CP074914.1	176
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	espN	100.0	1.0	NZ_CP074914.1	181
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	espV	98.32	1.006	NZ_CP074914.1	179
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	stx1	100.0	1.0	NZ_CP074914.1	112
GCF_048571475.1_GCF_048571475.1_ASM4857147v1_genomic_hits	ureD	100.0	1.0	NZ_CP074914.1	188
GCF_048571485.1_GCF_048571485.1_ASM4857148v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074911.1	200
GCF_048571485.1_GCF_048571485.1_ASM4857148v1_genomic_hits	eae	100.0	1.0	NZ_CP074911.1	91
GCF_048571485.1_GCF_048571485.1_ASM4857148v1_genomic_hits	espK	99.43	1.0	NZ_CP074911.1	176
GCF_048571485.1_GCF_048571485.1_ASM4857148v1_genomic_hits	stx2	100.0	1.0	NZ_CP074911.1	83
GCF_048571485.1_GCF_048571485.1_ASM4857148v1_genomic_hits	ureD	99.47	1.0	NZ_CP074911.1	188
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074921.1	200
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	eae	100.0	1.0	NZ_CP074921.1	91
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	espK	99.43	1.0	NZ_CP074921.1	176
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	espN	100.0	1.0	NZ_CP074921.1	181
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	espV	98.88	1.0	NZ_CP074921.1	178
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	stx1	100.0	1.0	NZ_CP074921.1	112
GCF_048571515.1_GCF_048571515.1_ASM4857151v1_genomic_hits	ureD	100.0	1.0	NZ_CP074921.1	188
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074924.1	200
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	eae	100.0	1.0	NZ_CP074924.1	91
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	espK	99.43	1.0	NZ_CP074924.1	176
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	espN	100.0	1.0	NZ_CP074924.1	181
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	espV	98.88	1.0	NZ_CP074924.1	178
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	stx1	100.0	1.0	NZ_CP074924.1	112
GCF_048571525.1_GCF_048571525.1_ASM4857152v1_genomic_hits	stx2	100.0	1.0	NZ_CP074924.1	83
GCF_048571535.1_GCF_048571535.1_ASM4857153v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074928.1	200
GCF_048571535.1_GCF_048571535.1_ASM4857153v1_genomic_hits	eae	100.0	1.0	NZ_CP074928.1	91
GCF_048571535.1_GCF_048571535.1_ASM4857153v1_genomic_hits	espK	99.43	1.0	NZ_CP074928.1	176
GCF_048571535.1_GCF_048571535.1_ASM4857153v1_genomic_hits	stx2	100.0	1.0	NZ_CP074928.1	83
GCF_048571535.1_GCF_048571535.1_ASM4857153v1_genomic_hits	ureD	99.47	1.0	NZ_CP074928.1	188
GCF_048571545.1_GCF_048571545.1_ASM4857154v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074932.1	200
GCF_048571545.1_GCF_048571545.1_ASM4857154v1_genomic_hits	eae	100.0	1.0	NZ_CP074932.1	91
GCF_048571545.1_GCF_048571545.1_ASM4857154v1_genomic_hits	espK	99.43	1.0	NZ_CP074932.1	176
GCF_048571545.1_GCF_048571545.1_ASM4857154v1_genomic_hits	stx2	100.0	1.0	NZ_CP074932.1	83
GCF_048571545.1_GCF_048571545.1_ASM4857154v1_genomic_hits	ureD	99.47	1.0	NZ_CP074932.1	188
GCF_048571555.1_GCF_048571555.1_ASM4857155v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074936.1	200
GCF_048571555.1_GCF_048571555.1_ASM4857155v1_genomic_hits	eae	100.0	1.0	NZ_CP074936.1	91
GCF_048571555.1_GCF_048571555.1_ASM4857155v1_genomic_hits	espK	99.43	1.0	NZ_CP074936.1	176
GCF_048571555.1_GCF_048571555.1_ASM4857155v1_genomic_hits	stx2	100.0	1.0	NZ_CP074936.1	83
GCF_048571555.1_GCF_048571555.1_ASM4857155v1_genomic_hits	ureD	99.47	1.0	NZ_CP074936.1	188
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074900.1	200
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	eae	100.0	1.0	NZ_CP074900.1	91
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	espK	99.43	1.0	NZ_CP074900.1	176
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	espN	100.0	1.0	NZ_CP074900.1	181
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	espV	98.88	1.0	NZ_CP074900.1	178
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	stx1	100.0	1.0	NZ_CP074900.1	112
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	stx2	100.0	1.0	NZ_CP074900.1	83
GCF_048571565.1_GCF_048571565.1_ASM4857156v1_genomic_hits	ureD	100.0	1.0	NZ_CP074900.1	188
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074939.1	200
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	eae	100.0	1.0	NZ_CP074939.1	91
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	espK	99.43	1.0	NZ_CP074939.1	176
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	espN	100.0	1.0	NZ_CP074939.1	181
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	espV	98.32	1.006	NZ_CP074939.1	179
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	stx1	100.0	1.0	NZ_CP074939.1	112
GCF_048571575.1_GCF_048571575.1_ASM4857157v1_genomic_hits	ureD	100.0	1.0	NZ_CP074939.1	188
GCF_048571585.1_GCF_048571585.1_ASM4857158v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074942.1	200
GCF_048571585.1_GCF_048571585.1_ASM4857158v1_genomic_hits	eae	100.0	1.0	NZ_CP074942.1	91
GCF_048571585.1_GCF_048571585.1_ASM4857158v1_genomic_hits	espK	99.43	1.0	NZ_CP074942.1	176
GCF_048571585.1_GCF_048571585.1_ASM4857158v1_genomic_hits	stx2	100.0	1.0	NZ_CP074942.1	83
GCF_048571585.1_GCF_048571585.1_ASM4857158v1_genomic_hits	ureD	99.47	1.0	NZ_CP074942.1	188
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074946.1	200
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	eae	100.0	1.0	NZ_CP074946.1	91
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	espK	99.43	1.0	NZ_CP074946.1	176
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	espN	100.0	1.0	NZ_CP074946.1	181
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	stx1	100.0	1.0	NZ_CP074946.1	112
GCF_048571595.1_GCF_048571595.1_ASM4857159v1_genomic_hits	stx2	100.0	1.0	NZ_CP074946.1	83
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074951.1	200
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	eae	100.0	1.0	NZ_CP074951.1	91
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	espK	99.43	1.0	NZ_CP074951.1	176
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	espN	100.0	1.0	NZ_CP074951.1	181
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	espV	98.88	1.0	NZ_CP074951.1	178
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	stx1	100.0	1.0	NZ_CP074951.1	112
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	stx2	100.0	1.0	NZ_CP074951.1	83
GCF_048571605.1_GCF_048571605.1_ASM4857160v1_genomic_hits	ureD	100.0	1.0	NZ_CP074951.1	188
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074958.1	200
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	eae	100.0	1.0	NZ_CP074958.1	91
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	espN	100.0	1.0	NZ_CP074958.1	181
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	espV	98.84	0.972	NZ_CP074958.1	173
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	stx2	100.0	1.0	NZ_CP074958.1	83
GCF_048571615.1_GCF_048571615.1_ASM4857161v1_genomic_hits	ureD	100.0	1.0	NZ_CP074958.1	188
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074954.1	200
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	eae	100.0	1.0	NZ_CP074954.1	91
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	espK	99.43	1.0	NZ_CP074954.1	176
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	espN	100.0	1.0	NZ_CP074954.1	181
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	espV	98.88	1.0	NZ_CP074954.1	178
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	stx1	100.0	1.0	NZ_CP074954.1	112
GCF_048571625.1_GCF_048571625.1_ASM4857162v1_genomic_hits	ureD	100.0	1.0	NZ_CP074954.1	188
GCF_048571635.1_GCF_048571635.1_ASM4857163v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074961.1	200
GCF_048571635.1_GCF_048571635.1_ASM4857163v1_genomic_hits	eae	100.0	1.0	NZ_CP074961.1	91
GCF_048571635.1_GCF_048571635.1_ASM4857163v1_genomic_hits	espN	100.0	1.0	NZ_CP074961.1	181
GCF_048571635.1_GCF_048571635.1_ASM4857163v1_genomic_hits	stx2	100.0	1.0	NZ_CP074961.1	83
GCF_048571635.1_GCF_048571635.1_ASM4857163v1_genomic_hits	ureD	100.0	1.0	NZ_CP074961.1	188
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074967.1	200
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	eae	100.0	1.0	NZ_CP074967.1	91
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	espK	99.43	1.0	NZ_CP074967.1	176
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	espN	100.0	1.0	NZ_CP074967.1	181
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	espV	98.88	1.0	NZ_CP074967.1	178
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	stx1	100.0	1.0	NZ_CP074967.1	112
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	stx2	100.0	1.0	NZ_CP074967.1	83
GCF_048571645.1_GCF_048571645.1_ASM4857164v1_genomic_hits	ureD	100.0	1.0	NZ_CP074967.1	188
GCF_048571655.1_GCF_048571655.1_ASM4857165v1_genomic_hits	Z2098	100.0	1.0	NZ_CP074963.1	200
GCF_048571655.1_GCF_048571655.1_ASM4857165v1_genomic_hits	eae	100.0	1.0	NZ_CP074963.1	91
GCF_048571655.1_GCF_048571655.1_ASM4857165v1_genomic_hits	espK	99.43	1.0	NZ_CP074963.1	176
GCF_048571655.1_GCF_048571655.1_ASM4857165v1_genomic_hits	espN	100.0	1.0	NZ_CP074963.1	181
GCF_048571655.1_GCF_048571655.1_ASM4857165v1_genomic_hits	espV	98.88	1.0	NZ_CP074963.1	178
